"Time stamp","System power generated | (kW)"
"1573",20928.6
"1574",10908.9
"1575",13644.4
"1576",34617.5
"1577",22395.3
"1578",-12.2538
"1579",-12.2538
"1580",-12.2538
"1581",-12.2538
"1582",-12.2538
"1583",-12.2538
"1584",-12.2538
"1585",-12.2538
"1586",-12.2538
"1587",-12.2538
"1588",-12.2538
"1589",-12.2538
"1590",-12.2538
"1591",-12.2538
"1592",32741
"1593",63714.4
"1594",72667.2
"1595",73724.5
"1596",72004.8
"1597",70634.3
"1598",71497.5
"1599",73821.1
"1600",73821.1
"1601",70034.7
"1602",25169.8
"1603",-12.2538
"1604",-12.2538
"1605",-12.2538
"1606",-12.2538
"1607",-12.2538
"1608",-12.2538
"1609",-12.2538
"1610",-12.2538
"1611",-12.2538
"1612",-12.2538
"1613",-12.2538
"1614",-12.2538
"1615",-12.2538
"1616",39025.8
"1617",67358.1
"1618",73821.1
"1619",73821.1
"1620",71634.8
"1621",69560.3
"1622",70297
"1623",72565
"1624",73821.1
"1625",68952.1
"1626",49826.9
"1627",-12.2538
"1628",-12.2538
"1629",-12.2538
"1630",-12.2538
"1631",-12.2538
"1632",-12.2538
"1633",-12.2538
"1634",-12.2538
"1635",-12.2538
"1636",-12.2538
"1637",-12.2538
"1638",-12.2538
"1639",-12.2538
"1640",4541.71
"1641",45489.2
"1642",73821.1
"1643",73821.1
"1644",71191.2
"1645",68711.7
"1646",69509.2
"1647",71920.8
"1648",73698.3
"1649",67322
"1650",48882.9
"1651",-12.2538
"1652",-12.2538
"1653",-12.2538
"1654",-12.2538
"1655",-12.2538
"1656",-12.2538
"1657",-12.2538
"1658",-12.2538
"1659",-12.2538
"1660",-12.2538
"1661",-12.2538
"1662",-12.2538
"1663",-12.2538
"1664",36104.6
"1665",63576.5
"1666",73821.1
"1667",73821.1
"1668",72475.3
"1669",70762.9
"1670",72424.1
"1671",73821.1
"1672",73821.1
"1673",58010.4
"1674",37714.2
"1675",-12.2538
"1676",-12.2538
"1677",-12.2538
"1678",-12.2538
"1679",-12.2538
"1680",-12.2538
"1681",-12.2538
"1682",-12.2538
"1683",-12.2538
"1684",-12.2538
"1685",-12.2538
"1686",-12.2538
"1687",-12.2538
"1688",39354.3
"1689",67716
"1690",73821.1
"1691",73821.1
"1692",73821.1
"1693",73359.8
"1694",73821.1
"1695",73821.1
"1696",73821.1
"1697",70191
"1698",48854.7
"1699",-12.2538
"1700",-12.2538
"1701",-12.2538
"1702",-12.2538
"1703",-12.2538
"1704",-12.2538
"1705",-12.2538
"1706",-12.2538
"1707",-12.2538
"1708",-12.2538
"1709",-12.2538
"1710",-12.2538
"1711",-12.2538
"1712",43383.5
"1713",68008.5
"1714",73821.1
"1715",71979.4
"1716",70919.5
"1717",70314.1
"1718",71390.1
"1719",73821.1
"1720",73821.1
"1721",69425.7
"1722",50191
"1723",-12.2538
"1724",-12.2538
"1725",-12.2538
"1726",-12.2538
"1727",-12.2538
"1728",-12.2538
"1729",-12.2538
"1730",-12.2538
"1731",-12.2538
"1732",-12.2538
"1733",-12.2538
"1734",-12.2538
"1735",-12.2538
"1736",43525.4
"1737",67246
"1738",73821.1
"1739",73821.1
"1740",63910.1
"1741",62689.9
"1742",63136
"1743",49602.7
"1744",57641.9
"1745",2365.23
"1746",15565.6
"1747",-12.2538
"1748",-12.2538
"1749",-12.2538
"1750",-12.2538
"1751",-12.2538
"1752",-12.2538
"1753",-12.2538
"1754",-12.2538
"1755",-12.2538
"1756",-12.2538
"1757",-12.2538
"1758",-12.2538
"1759",-12.2538
"1760",12890.3
"1761",9205.67
"1762",37087.2
"1763",72882.4
"1764",73821.1
"1765",73687.7
"1766",73821.1
"1767",73821.1
"1768",73821.1
"1769",70164.9
"1770",48010.9
"1771",-12.2538
"1772",-12.2538
"1773",-12.2538
"1774",-12.2538
"1775",-12.2538
"1776",-12.2538
"1777",-12.2538
"1778",-12.2538
"1779",-12.2538
"1780",-12.2538
"1781",-12.2538
"1782",-12.2538
"1783",-12.2538
"1784",34.6061
"1785",31090
"1786",1207.13
"1787",8974.14
"1788",21163.6
"1789",21804.2
"1790",31408.8
"1791",34386.9
"1792",61881.3
"1793",806.737
"1794",2379.02
"1795",-12.2538
"1796",-12.2538
"1797",-12.2538
"1798",-12.2538
"1799",-12.2538
"1800",-12.2538
"1801",-12.2538
"1802",-12.2538
"1803",-12.2538
"1804",-12.2538
"1805",-12.2538
"1806",-12.2538
"1807",-12.2538
"1808",15881.2
"1809",12036.5
"1810",7276.75
"1811",25378.7
"1812",14593.3
"1813",24752
"1814",37830.6
"1815",56745.7
"1816",72236.5
"1817",43306.8
"1818",12992.6
"1819",-12.2538
"1820",-12.2538
"1821",-12.2538
"1822",-12.2538
"1823",-12.2538
"1824",-12.2538
"1825",-12.2538
"1826",-12.2538
"1827",-12.2538
"1828",-12.2538
"1829",-12.2538
"1830",-12.2538
"1831",-12.2538
"1832",43255.7
"1833",67576.3
"1834",73821.1
"1835",73821.1
"1836",73821.1
"1837",72519.2
"1838",73203
"1839",73821.1
"1840",73821.1
"1841",69764.8
"1842",49185.4
"1843",-12.2538
"1844",-12.2538
"1845",-12.2538
"1846",-12.2538
"1847",-12.2538
"1848",-12.2538
"1849",-12.2538
"1850",-12.2538
"1851",-12.2538
"1852",-12.2538
"1853",-12.2538
"1854",-12.2538
"1855",-12.2538
"1856",45369.4
"1857",68587.9
"1858",73821.1
"1859",73821.1
"1860",73543
"1861",72217.6
"1862",73058.1
"1863",73821.1
"1864",69613.4
"1865",70565
"1866",50906.5
"1867",-12.2538
"1868",-12.2538
"1869",-12.2538
"1870",-12.2538
"1871",-12.2538
"1872",-12.2538
"1873",-12.2538
"1874",-12.2538
"1875",-12.2538
"1876",-12.2538
"1877",-12.2538
"1878",-12.2538
"1879",-12.2538
"1880",45189.8
"1881",51022.4
"1882",58952
"1883",71718.9
"1884",70674.6
"1885",70653.5
"1886",71912.5
"1887",73743.5
"1888",73821.1
"1889",69740.2
"1890",53319.9
"1891",3983.92
"1892",-12.2538
"1893",-12.2538
"1894",-12.2538
"1895",-12.2538
"1896",-12.2538
"1897",-12.2538
"1898",-12.2538
"1899",-12.2538
"1900",-12.2538
"1901",-12.2538
"1902",-12.2538
"1903",-12.2538
"1904",52242
"1905",72912.8
"1906",73821.1
"1907",73821.1
"1908",73821.1
"1909",73087.9
"1910",73557.8
"1911",73821.1
"1912",73821.1
"1913",70378.5
"1914",53829.8
"1915",5005.63
"1916",-12.2538
"1917",-12.2538
"1918",-12.2538
"1919",-12.2538
"1920",-12.2538
"1921",-12.2538
"1922",-12.2538
"1923",-12.2538
"1924",-12.2538
"1925",-12.2538
"1926",-12.2538
"1927",-12.2538
"1928",51623.4
"1929",71953.1
"1930",73821.1
"1931",73821.1
"1932",71438.4
"1933",70557.2
"1934",72264.7
"1935",73821.1
"1936",73821.1
"1937",71018.6
"1938",53465.8
"1939",3816.35
"1940",-12.2538
"1941",-12.2538
"1942",-12.2538
"1943",-12.2538
"1944",-12.2538
"1945",-12.2538
"1946",-12.2538
"1947",-12.2538
"1948",-12.2538
"1949",-12.2538
"1950",-12.2538
"1951",-12.2538
"1952",42650.3
"1953",67544.3
"1954",73821.1
"1955",73821.1
"1956",73821.1
"1957",72761.2
"1958",73821.1
"1959",73821.1
"1960",73821.1
"1961",68908.6
"1962",49548.4
"1963",2589.86
"1964",-12.2538
"1965",-12.2538
"1966",-12.2538
"1967",-12.2538
"1968",-12.2538
"1969",-12.2538
"1970",-12.2538
"1971",-12.2538
"1972",-12.2538
"1973",-12.2538
"1974",-12.2538
"1975",-12.2538
"1976",47579.5
"1977",68934.7
"1978",73821.1
"1979",72511.5
"1980",69757.6
"1981",69499.6
"1982",70673.4
"1983",72548.4
"1984",73821.1
"1985",68382.9
"1986",50546.5
"1987",3999.3
"1988",-12.2538
"1989",-12.2538
"1990",-12.2538
"1991",-12.2538
"1992",-12.2538
"1993",-12.2538
"1994",-12.2538
"1995",-12.2538
"1996",-12.2538
"1997",-12.2538
"1998",-12.2538
"1999",-12.2538
"2000",38278.9
"2001",20522.4
"2002",62047.2
"2003",70621.2
"2004",64833.7
"2005",71946.4
"2006",64629.3
"2007",50603.2
"2008",20653.8
"2009",9501.63
"2010",17093.2
"2011",-12.2538
"2012",-12.2538
"2013",-12.2538
"2014",-12.2538
"2015",-12.2538
"2016",-12.2538
"2017",-12.2538
"2018",-12.2538
"2019",-12.2538
"2020",-12.2538
"2021",-12.2538
"2022",-12.2538
"2023",-12.2538
"2024",346.352
"2025",13837.9
"2026",26010
"2027",50821.2
"2028",51101.4
"2029",40283.9
"2030",29366.4
"2031",15569.3
"2032",40027.3
"2033",36612.2
"2034",48484.8
"2035",443.549
"2036",-12.2538
"2037",-12.2538
"2038",-12.2538
"2039",-12.2538
"2040",-12.2538
"2041",-12.2538
"2042",-12.2538
"2043",-12.2538
"2044",-12.2538
"2045",-12.2538
"2046",-12.2538
"2047",-12.2538
"2048",46140.5
"2049",68826.7
"2050",73821.1
"2051",73821.1
"2052",73821.1
"2053",73361.1
"2054",73821.1
"2055",73821.1
"2056",73821.1
"2057",69794.9
"2058",51279.1
"2059",3608.74
"2060",-12.2538
"2061",-12.2538
"2062",-12.2538
"2063",-12.2538
"2064",-12.2538
"2065",-12.2538
"2066",-12.2538
"2067",-12.2538
"2068",-12.2538
"2069",-12.2538
"2070",-12.2538
"2071",-12.2538
"2072",49969.6
"2073",69817
"2074",73821.1
"2075",73821.1
"2076",73782.7
"2077",72539.2
"2078",72696.6
"2079",73821.1
"2080",73821.1
"2081",69532.5
"2082",50671.1
"2083",5775.03
"2084",-12.2538
"2085",-12.2538
"2086",-12.2538
"2087",-12.2538
"2088",-12.2538
"2089",-12.2538
"2090",-12.2538
"2091",-12.2538
"2092",-12.2538
"2093",-12.2538
"2094",-12.2538
"2095",1080.89
"2096",47594.1
"2097",66588.6
"2098",73821.1
"2099",73821.1
"2100",73527.2
"2101",72742.7
"2102",73707.8
"2103",73821.1
"2104",73821.1
"2105",66222
"2106",43730.9
"2107",1739.21
"2108",-12.2538
"2109",-12.2538
"2110",-12.2538
"2111",-12.2538
"2112",-12.2538
"2113",-12.2538
"2114",-12.2538
"2115",-12.2538
"2116",-12.2538
"2117",-12.2538
"2118",-12.2538
"2119",950.516
"2120",44921.5
"2121",67057.1
"2122",73821.1
"2123",73821.1
"2124",71806.2
"2125",71397.3
"2126",72410.6
"2127",73006.7
"2128",73821.1
"2129",68248.2
"2130",47172.3
"2131",4493.52
"2132",-12.2538
"2133",-12.2538
"2134",-12.2538
"2135",-12.2538
"2136",-12.2538
"2137",-12.2538
"2138",-12.2538
"2139",-12.2538
"2140",-12.2538
"2141",-12.2538
"2142",-12.2538
"2143",1273.27
"2144",46086.6
"2145",69794.4
"2146",73821.1
"2147",73821.1
"2148",73821.1
"2149",73821.1
"2150",73821.1
"2151",73821.1
"2152",73821.1
"2153",68296.8
"2154",54843
"2155",11348
"2156",-12.2538
"2157",-12.2538
"2158",-12.2538
"2159",-12.2538
"2160",-12.2538
"2161",-12.2538
"2162",-12.2538
"2163",-12.2538
"2164",-12.2538
"2165",-12.2538
"2166",-12.2538
"2167",6905.02
"2168",55618.8
"2169",71680.8
"2170",73821.1
"2171",72513.8
"2172",69541.7
"2173",70012.8
"2174",71728.2
"2175",73821.1
"2176",73821.1
"2177",69395.9
"2178",53130.6
"2179",9663.04
"2180",-12.2538
"2181",-12.2538
"2182",-12.2538
"2183",-12.2538
"2184",-12.2538
"2185",-12.2538
"2186",-12.2538
"2187",-12.2538
"2188",-12.2538
"2189",-12.2538
"2190",-12.2538
"2191",4090.44
"2192",47577.3
"2193",67117.7
"2194",73203.6
"2195",72104.6
"2196",69402.8
"2197",68335.7
"2198",60947.8
"2199",47918.1
"2200",41665.9
"2201",59030
"2202",12963.4
"2203",4261.36
"2204",-12.2538
"2205",-12.2538
"2206",-12.2538
"2207",-12.2538
"2208",-12.2538
"2209",-12.2538
"2210",-12.2538
"2211",-12.2538
"2212",-12.2538
"2213",-12.2538
"2214",-12.2538
"2215",940.446
"2216",47381.6
"2217",69754.7
"2218",73821.1
"2219",73821.1
"2220",72697.3
"2221",71453
"2222",72967.1
"2223",73821.1
"2224",73821.1
"2225",67858.5
"2226",46003.9
"2227",3873.74
"2228",-12.2538
"2229",-12.2538
"2230",-12.2538
"2231",-12.2538
"2232",-12.2538
"2233",-12.2538
"2234",-12.2538
"2235",-12.2538
"2236",-12.2538
"2237",-12.2538
"2238",-12.2538
"2239",11440.9
"2240",63223.3
"2241",73821.1
"2242",73821.1
"2243",73821.1
"2244",73821.1
"2245",73821.1
"2246",73821.1
"2247",73821.1
"2248",73821.1
"2249",73821.1
"2250",59723.5
"2251",15374
"2252",-12.2538
"2253",-12.2538
"2254",-12.2538
"2255",-12.2538
"2256",-12.2538
"2257",-12.2538
"2258",-12.2538
"2259",-12.2538
"2260",-12.2538
"2261",-12.2538
"2262",-12.2538
"2263",14453.5
"2264",59672.6
"2265",73113.9
"2266",73821.1
"2267",73821.1
"2268",72427.6
"2269",71508.2
"2270",66012
"2271",65659.6
"2272",71974.5
"2273",52935
"2274",37254.7
"2275",2038.87
"2276",-12.2538
"2277",-12.2538
"2278",-12.2538
"2279",-12.2538
"2280",-12.2538
"2281",-12.2538
"2282",-12.2538
"2283",-12.2538
"2284",-12.2538
"2285",-12.2538
"2286",-12.2538
"2287",407.987
"2288",1771.38
"2289",21980.9
"2290",38261.4
"2291",37839.8
"2292",15648.2
"2293",12787.7
"2294",25298.8
"2295",1401.5
"2296",40470.2
"2297",2068.41
"2298",18542.9
"2299",266.648
"2300",-12.2538
"2301",-12.2538
"2302",-12.2538
"2303",-12.2538
"2304",-12.2538
"2305",-12.2538
"2306",-12.2538
"2307",-12.2538
"2308",-12.2538
"2309",-12.2538
"2310",-12.2538
"2311",233.765
"2312",18019.3
"2313",71309.8
"2314",73821.1
"2315",73821.1
"2316",73821.1
"2317",52582.3
"2318",73821.1
"2319",73821.1
"2320",73821.1
"2321",73108.5
"2322",54927.9
"2323",10812.2
"2324",-12.2538
"2325",-12.2538
"2326",-12.2538
"2327",-12.2538
"2328",-12.2538
"2329",-12.2538
"2330",-12.2538
"2331",-12.2538
"2332",-12.2538
"2333",-12.2538
"2334",-12.2538
"2335",961.6
"2336",16272.5
"2337",42843.5
"2338",46386.6
"2339",73821.1
"2340",61278.7
"2341",65103.9
"2342",73821.1
"2343",63821.5
"2344",55409.4
"2345",47682.7
"2346",11762.5
"2347",7398.62
"2348",-12.2538
"2349",-12.2538
"2350",-12.2538
"2351",-12.2538
"2352",-12.2538
"2353",-12.2538
"2354",-12.2538
"2355",-12.2538
"2356",-12.2538
"2357",-12.2538
"2358",-12.2538
"2359",-12.2538
"2360",4129.66
"2361",763.494
"2362",7461.36
"2363",23125.6
"2364",25425.1
"2365",33033.5
"2366",31641.6
"2367",50559.8
"2368",73821.1
"2369",73821.1
"2370",57899.3
"2371",-12.2538
"2372",-12.2538
"2373",-12.2538
"2374",-12.2538
"2375",-12.2538
"2376",-12.2538
"2377",-12.2538
"2378",-12.2538
"2379",-12.2538
"2380",-12.2538
"2381",-12.2538
"2382",-12.2538
"2383",21435
"2384",63093.2
"2385",73821.1
"2386",73821.1
"2387",73821.1
"2388",73821.1
"2389",73821.1
"2390",73821.1
"2391",73821.1
"2392",73821.1
"2393",73195.8
"2394",54224.7
"2395",13509.3
"2396",-12.2538
"2397",-12.2538
"2398",-12.2538
"2399",-12.2538
"2400",-12.2538
"2401",-12.2538
"2402",-12.2538
"2403",-12.2538
"2404",-12.2538
"2405",-12.2538
"2406",-12.2538
"2407",23613.7
"2408",63763.5
"2409",73821.1
"2410",73821.1
"2411",73821.1
"2412",73821.1
"2413",68918.1
"2414",73821.1
"2415",73821.1
"2416",73821.1
"2417",73821.1
"2418",60067.3
"2419",19356.2
"2420",-12.2538
"2421",-12.2538
"2422",-12.2538
"2423",-12.2538
"2424",-12.2538
"2425",-12.2538
"2426",-12.2538
"2427",-12.2538
"2428",-12.2538
"2429",-12.2538
"2430",-12.2538
"2431",-12.2538
"2432",59089.1
"2433",73821.1
"2434",73821.1
"2435",73821.1
"2436",73821.1
"2437",72374.1
"2438",72060
"2439",73753.6
"2440",73535.6
"2441",67232.1
"2442",51105.2
"2443",14545.9
"2444",-12.2538
"2445",-12.2538
"2446",-12.2538
"2447",-12.2538
"2448",-12.2538
"2449",-12.2538
"2450",-12.2538
"2451",-12.2538
"2452",-12.2538
"2453",-12.2538
"2454",-12.2538
"2455",18507.4
"2456",55321
"2457",72437.5
"2458",73821.1
"2459",73821.1
"2460",73821.1
"2461",73821.1
"2462",73821.1
"2463",73821.1
"2464",73821.1
"2465",73595.1
"2466",52849.8
"2467",12158.7
"2468",-12.2538
"2469",-12.2538
"2470",-12.2538
"2471",-12.2538
"2472",-12.2538
"2473",-12.2538
"2474",-12.2538
"2475",-12.2538
"2476",-12.2538
"2477",-12.2538
"2478",-12.2538
"2479",19043.2
"2480",58242.7
"2481",73821.1
"2482",73821.1
"2483",73821.1
"2484",73821.1
"2485",73821.1
"2486",73821.1
"2487",73821.1
"2488",73821.1
"2489",73586.7
"2490",54433.2
"2491",15343.1
"2492",-12.2538
"2493",-12.2538
"2494",-12.2538
"2495",-12.2538
"2496",-12.2538
"2497",-12.2538
"2498",-12.2538
"2499",-12.2538
"2500",-12.2538
"2501",-12.2538
"2502",-12.2538
"2503",22409.1
"2504",59966.4
"2505",73821.1
"2506",73821.1
"2507",73821.1
"2508",73821.1
"2509",73821.1
"2510",73821.1
"2511",73821.1
"2512",73821.1
"2513",72415.9
"2514",55985.3
"2515",19851.8
"2516",-12.2538
"2517",-12.2538
"2518",-12.2538
"2519",-12.2538
"2520",-12.2538
"2521",-12.2538
"2522",-12.2538
"2523",-12.2538
"2524",-12.2538
"2525",-12.2538
"2526",-12.2538
"2527",26803.5
"2528",61571.8
"2529",73821.1
"2530",73821.1
"2531",73821.1
"2532",73821.1
"2533",73821.1
"2534",73821.1
"2535",73821.1
"2536",73821.1
"2537",70223.9
"2538",54927.5
"2539",20259.8
"2540",-12.2538
"2541",-12.2538
"2542",-12.2538
"2543",-12.2538
"2544",-12.2538
"2545",-12.2538
"2546",-12.2538
"2547",-12.2538
"2548",-12.2538
"2549",-12.2538
"2550",-12.2538
"2551",24270.2
"2552",57822.4
"2553",72408.4
"2554",73821.1
"2555",73821.1
"2556",73694
"2557",72996.2
"2558",73821.1
"2559",73821.1
"2560",73821.1
"2561",68698.9
"2562",48217.3
"2563",11345.8
"2564",-12.2538
"2565",-12.2538
"2566",-12.2538
"2567",-12.2538
"2568",-12.2538
"2569",-12.2538
"2570",-12.2538
"2571",-12.2538
"2572",-12.2538
"2573",-12.2538
"2574",-12.2538
"2575",19828.4
"2576",48789.7
"2577",72446.8
"2578",73821.1
"2579",73821.1
"2580",73821.1
"2581",73821.1
"2582",73821.1
"2583",73821.1
"2584",73821.1
"2585",41369.5
"2586",23878.7
"2587",-12.2538
"2588",-12.2538
"2589",-12.2538
"2590",-12.2538
"2591",-12.2538
"2592",-12.2538
"2593",-12.2538
"2594",-12.2538
"2595",-12.2538
"2596",-12.2538
"2597",-12.2538
"2598",-12.2538
"2599",20572.7
"2600",53987.3
"2601",71383
"2602",73821.1
"2603",73821.1
"2604",67457.6
"2605",71814.2
"2606",72057.8
"2607",67624.4
"2608",68860.5
"2609",43634.2
"2610",39391.7
"2611",4893
"2612",-12.2538
"2613",-12.2538
"2614",-12.2538
"2615",-12.2538
"2616",-12.2538
"2617",-12.2538
"2618",-12.2538
"2619",-12.2538
"2620",-12.2538
"2621",-12.2538
"2622",-12.2538
"2623",23065.9
"2624",55963.2
"2625",71511.4
"2626",73821.1
"2627",60284.8
"2628",70527.7
"2629",64550
"2630",62862.6
"2631",73251.1
"2632",73821.1
"2633",70475.8
"2634",56821.5
"2635",23141.8
"2636",-12.2538
"2637",-12.2538
"2638",-12.2538
"2639",-12.2538
"2640",-12.2538
"2641",-12.2538
"2642",-12.2538
"2643",-12.2538
"2644",-12.2538
"2645",-12.2538
"2646",-12.2538
"2647",28221.7
"2648",60501.1
"2649",73821.1
"2650",73821.1
"2651",73821.1
"2652",73821.1
"2653",73821.1
"2654",73821.1
"2655",73821.1
"2656",73821.1
"2657",71980.6
"2658",54576.7
"2659",19440
"2660",-12.2538
"2661",-12.2538
"2662",-12.2538
"2663",-12.2538
"2664",-12.2538
"2665",-12.2538
"2666",-12.2538
"2667",-12.2538
"2668",-12.2538
"2669",-12.2538
"2670",-12.2538
"2671",28026.2
"2672",60671.4
"2673",73821.1
"2674",73821.1
"2675",73821.1
"2676",73821.1
"2677",73821.1
"2678",73821.1
"2679",73821.1
"2680",73821.1
"2681",72079.8
"2682",56443.2
"2683",23931.9
"2684",-12.2538
"2685",-12.2538
"2686",-12.2538
"2687",-12.2538
"2688",-12.2538
"2689",-12.2538
"2690",-12.2538
"2691",-12.2538
"2692",-12.2538
"2693",-12.2538
"2694",-12.2538
"2695",1267.69
"2696",4332.38
"2697",13345
"2698",73821.1
"2699",63163.9
"2700",71080.9
"2701",68004.1
"2702",60322.8
"2703",61217.1
"2704",60182
"2705",46337.1
"2706",40354
"2707",4497.83
"2708",-12.2538
"2709",-12.2538
"2710",-12.2538
"2711",-12.2538
"2712",-12.2538
"2713",-12.2538
"2714",-12.2538
"2715",-12.2538
"2716",-12.2538
"2717",-12.2538
"2718",-12.2538
"2719",22718.1
"2720",54026.9
"2721",71630.9
"2722",73821.1
"2723",73821.1
"2724",73821.1
"2725",73821.1
"2726",73821.1
"2727",73821.1
"2728",68349.6
"2729",64509.7
"2730",43802.3
"2731",11428.8
"2732",-12.2538
"2733",-12.2538
"2734",-12.2538
"2735",-12.2538
"2736",-12.2538
"2737",-12.2538
"2738",-12.2538
"2739",-12.2538
"2740",-12.2538
"2741",-12.2538
"2742",-12.2538
"2743",20454.9
"2744",54693.4
"2745",72886.2
"2746",73821.1
"2747",73821.1
"2748",73821.1
"2749",73821.1
"2750",73821.1
"2751",73821.1
"2752",73821.1
"2753",68753.9
"2754",49824.2
"2755",15341.2
"2756",-12.2538
"2757",-12.2538
"2758",-12.2538
"2759",-12.2538
"2760",-12.2538
"2761",-12.2538
"2762",-12.2538
"2763",-12.2538
"2764",-12.2538
"2765",-12.2538
"2766",-12.2538
"2767",29437.3
"2768",62887.9
"2769",73821.1
"2770",73821.1
"2771",73821.1
"2772",73821.1
"2773",73821.1
"2774",73821.1
"2775",73821.1
"2776",73821.1
"2777",73821.1
"2778",59308.8
"2779",26125.1
"2780",-12.2538
"2781",-12.2538
"2782",-12.2538
"2783",-12.2538
"2784",-12.2538
"2785",-12.2538
"2786",-12.2538
"2787",-12.2538
"2788",-12.2538
"2789",-12.2538
"2790",-12.2538
"2791",41762.2
"2792",69389
"2793",73821.1
"2794",73821.1
"2795",73821.1
"2796",73821.1
"2797",73821.1
"2798",73821.1
"2799",73821.1
"2800",73821.1
"2801",73821.1
"2802",61889.9
"2803",32167.8
"2804",-12.2538
"2805",-12.2538
"2806",-12.2538
"2807",-12.2538
"2808",-12.2538
"2809",-12.2538
"2810",-12.2538
"2811",-12.2538
"2812",-12.2538
"2813",-12.2538
"2814",-12.2538
"2815",37970.9
"2816",63891.2
"2817",73821.1
"2818",73821.1
"2819",73821.1
"2820",73821.1
"2821",73821.1
"2822",73821.1
"2823",73821.1
"2824",73821.1
"2825",67274.8
"2826",53037.3
"2827",24146.2
"2828",-12.2538
"2829",-12.2538
"2830",-12.2538
"2831",-12.2538
"2832",-12.2538
"2833",-12.2538
"2834",-12.2538
"2835",-12.2538
"2836",-12.2538
"2837",-12.2538
"2838",-12.2538
"2839",34118.3
"2840",63394
"2841",73821.1
"2842",73821.1
"2843",73821.1
"2844",73821.1
"2845",73821.1
"2846",73821.1
"2847",73821.1
"2848",73821.1
"2849",73821.1
"2850",60977.6
"2851",28976.4
"2852",-12.2538
"2853",-12.2538
"2854",-12.2538
"2855",-12.2538
"2856",-12.2538
"2857",-12.2538
"2858",-12.2538
"2859",-12.2538
"2860",-12.2538
"2861",-12.2538
"2862",-12.2538
"2863",35685.5
"2864",67635
"2865",73821.1
"2866",73821.1
"2867",73821.1
"2868",73821.1
"2869",73821.1
"2870",73821.1
"2871",73821.1
"2872",73821.1
"2873",73821.1
"2874",54450.1
"2875",23370.6
"2876",-12.2538
"2877",-12.2538
"2878",-12.2538
"2879",-12.2538
"2880",-12.2538
"2881",-12.2538
"2882",-12.2538
"2883",-12.2538
"2884",-12.2538
"2885",-12.2538
"2886",-12.2538
"2887",29166.3
"2888",58504.5
"2889",73821.1
"2890",73821.1
"2891",73821.1
"2892",73821.1
"2893",73821.1
"2894",73821.1
"2895",73821.1
"2896",73821.1
"2897",73821.1
"2898",58242.3
"2899",25611.8
"2900",-12.2538
"2901",-12.2538
"2902",-12.2538
"2903",-12.2538
"2904",-12.2538
"2905",-12.2538
"2906",-12.2538
"2907",-12.2538
"2908",-12.2538
"2909",-12.2538
"2910",-12.2538
"2911",35126.4
"2912",62823.7
"2913",73821.1
"2914",73821.1
"2915",73821.1
"2916",73821.1
"2917",73194.6
"2918",72668.1
"2919",73821.1
"2920",73821.1
"2921",71550.9
"2922",56982.7
"2923",23119.2
"2924",-12.2538
"2925",-12.2538
"2926",-12.2538
"2927",-12.2538
"2928",-12.2538
"2929",-12.2538
"2930",-12.2538
"2931",-12.2538
"2932",-12.2538
"2933",-12.2538
"2934",-12.2538
"2935",21102
"2936",47166.2
"2937",73821.1
"2938",73821.1
"2939",73821.1
"2940",73821.1
"2941",73821.1
"2942",73821.1
"2943",73821.1
"2944",73821.1
"2945",73821.1
"2946",63833.4
"2947",31530.7
"2948",-12.2538
"2949",-12.2538
"2950",-12.2538
"2951",-12.2538
"2952",-12.2538
"2953",-12.2538
"2954",-12.2538
"2955",-12.2538
"2956",-12.2538
"2957",-12.2538
"2958",-12.2538
"2959",38950.4
"2960",66496.1
"2961",73821.1
"2962",73821.1
"2963",73821.1
"2964",73821.1
"2965",73821.1
"2966",73821.1
"2967",73821.1
"2968",73821.1
"2969",73821.1
"2970",60914.3
"2971",30781.6
"2972",-12.2538
"2973",-12.2538
"2974",-12.2538
"2975",-12.2538
"2976",-12.2538
"2977",-12.2538
"2978",-12.2538
"2979",-12.2538
"2980",-12.2538
