"Time stamp","Subarray 1 Cell temperature (steady state) | (C)"
"1778",25.8
"1779",25.7
"1780",25.4
"1781",25.2
"1782",25
"1783",24.9
"1784",24.8
"1785",25
"1786",33.6895
"1787",41.6078
"1788",46.0783
"1789",46.1821
"1790",45.9094
"1791",37.6245
"1792",41.919
"1793",43.6714
"1794",46.6134
"1795",44.4275
"1796",40.3544
"1797",32.7958
"1798",26.3
"1799",26.1
"1800",26.1
"1801",26.1
"1802",26
"1803",25.8
"1804",25.6
"1805",25.4
"1806",25.2
"1807",25.1
"1808",25
"1809",25.4
"1810",36.5247
"1811",44.5333
"1812",48.3486
"1813",49.7198
"1814",50.2654
"1815",50.03
"1816",49.8687
"1817",49.283
"1818",48.017
"1819",46.2036
"1820",42.1069
"1821",34.4996
"1822",26.8
"1823",26.3
"1824",26
"1825",25.8
"1826",25.6
"1827",25.4
"1828",25.3
"1829",25.2
"1830",25.2
"1831",25.1
"1832",25.1
"1833",25.4
"1834",35.5242
"1835",42.0811
"1836",34.4852
"1837",41.8968
"1838",42.982
"1839",35.6787
"1840",39.1256
"1841",38.0209
"1842",39.3719
"1843",38.3092
"1844",31.4723
"1845",29.0466
"1846",27.2
"1847",26.9
"1848",26.7
"1849",26.6
"1850",26.4
"1851",26.3
"1852",26.1
"1853",26
"1854",25.9
"1855",25.8
"1856",25.7
"1857",26
"1858",33.1544
"1859",34.1953
"1860",42.9799
"1861",46.3171
"1862",47.5133
"1863",47.5087
"1864",47.6349
"1865",47.2788
"1866",46.384
"1867",44.64
"1868",40.9051
"1869",33.5918
"1870",27
"1871",26.8
"1872",26.4
"1873",26.3
"1874",26.3
"1875",26.1
"1876",25.9
"1877",25.8
"1878",25.7
"1879",25.6
"1880",25.5
"1881",25.7
"1882",31.578
"1883",40.3466
"1884",41.5572
"1885",38.3489
"1886",46.0732
"1887",47.079
"1888",47.0249
"1889",46.7458
"1890",45.8662
"1891",44.2348
"1892",40.9049
"1893",33.9731
"1894",27.2
"1895",26.8
"1896",26.6
"1897",26.4
"1898",26.1
"1899",25.9
"1900",25.7
"1901",25.4
"1902",25.2
"1903",25
"1904",24.8
"1905",24.9
"1906",34.4845
"1907",41.7052
"1908",44.9063
"1909",46.0684
"1910",46.6852
"1911",46.4365
"1912",44.8037
"1913",44.9898
"1914",46.21
"1915",44.8586
"1916",41.1447
"1917",33.8902
"1918",26.3
"1919",25.9
"1920",25.8
"1921",25.7
"1922",25.5
"1923",25.4
"1924",25.3
"1925",25.2
"1926",25.1
"1927",25.1
"1928",25.1
"1929",25.5
"1930",37.3394
"1931",45.7456
"1932",49.3694
"1933",50.7006
"1934",50.5437
"1935",49.9289
"1936",49.14
"1937",48.6115
"1938",47.725
"1939",45.959
"1940",41.904
"1941",34.1096
"1942",27
"1943",26.6
"1944",26.4
"1945",26.3
"1946",26.2
"1947",25.9
"1948",25.8
"1949",25.8
"1950",25.7
"1951",25.6
"1952",25.5
"1953",25.8
"1954",36.3165
"1955",44.5474
"1956",48.7906
"1957",45.3257
"1958",50.6824
"1959",50.1775
"1960",49.4412
"1961",48.5994
"1962",46.8903
"1963",44.917
"1964",40.752
"1965",33.3214
"1966",26.8
"1967",26.4
"1968",26.2
"1969",26
"1970",25.9
"1971",25.7
"1972",25.6
"1973",25.5
"1974",25.5
"1975",25.5
"1976",25.5
"1977",25.7
"1978",27.3687
"1979",30.1101
"1980",39.4616
"1981",37.8218
"1982",37.9125
"1983",44.4607
"1984",44.649
"1985",43.8507
"1986",41.3862
"1987",35.5828
"1988",28.7696
"1989",27.902
"1990",26.5
"1991",26.2
"1992",26.1
"1993",26.1
"1994",26
"1995",25.9
"1996",25.7
"1997",25.6
"1998",25.5
"1999",25.5
"2000",25.5
"2001",25.7
"2002",29.8959
"2003",35.8019
"2004",43.488
"2005",45.7424
"2006",46.5186
"2007",46.7894
"2008",44.3976
"2009",43.2994
"2010",41.7941
"2011",38.9279
"2012",34.2601
"2013",28.6346
"2014",26.8
"2015",26.6
"2016",26.3
"2017",26.2
"2018",26.1
"2019",26
"2020",25.8
"2021",25.7
"2022",25.7
"2023",25.6
"2024",25.6
"2025",25.7
"2026",28.9377
"2027",34.6749
"2028",41.5535
"2029",41.7872
"2030",41.8791
"2031",43.1398
"2032",42.2703
"2033",41.3335
"2034",38.202
"2035",35.6231
"2036",32.1341
"2037",27.9187
"2038",26.4
"2039",26.1
"2040",25.9
"2041",25.9
"2042",25.8
"2043",25.7
"2044",25.7
"2045",25.6
"2046",25.6
"2047",25.6
"2048",25.5
"2049",25.7
"2050",34.6305
"2051",38.5808
"2052",44.2052
"2053",37.8551
"2054",39.3274
"2055",39.1097
"2056",39.1347
"2057",43.3446
"2058",47.2067
"2059",38.0031
"2060",29.0604
"2061",27.4678
"2062",26.5
"2063",26.3
"2064",26.2
"2065",26.1
"2066",26
"2067",25.9
"2068",25.8
"2069",25.6
"2070",25.5
"2071",25.4
"2072",25.3
"2073",25.5
"2074",30.0833
"2075",47.293
"2076",47.9588
"2077",45.5237
"2078",46.3855
"2079",46.3175
"2080",48.2343
"2081",48.4598
"2082",42.8209
"2083",39.8315
"2084",35.1474
"2085",30.0998
"2086",27.1
"2087",26.8
"2088",26.5
"2089",26.3
"2090",26.1
"2091",26
"2092",25.8
"2093",25.7
"2094",25.6
"2095",25.5
"2096",25.5
"2097",25.8
"2098",37.0756
"2099",45.2832
"2100",49.1824
"2101",40.9495
"2102",45.0204
"2103",48.9477
"2104",52.6036
"2105",47.5803
"2106",46.2061
"2107",44.0324
"2108",36.0941
"2109",31.0147
"2110",27.2
"2111",26.9
"2112",26.6
"2113",26.5
"2114",26.3
"2115",26.1
"2116",26
"2117",25.8
"2118",25.8
"2119",25.7
"2120",25.7
"2121",25.9
"2122",31.2507
"2123",37.4596
"2124",37.7643
"2125",42.7949
"2126",49.3162
"2127",45.5864
"2128",45.9992
"2129",49.1177
"2130",48.1357
"2131",45.322
"2132",40.501
"2133",31.5652
"2134",27.6
"2135",27.3
"2136",27.1
"2137",26.8
"2138",26.6
"2139",26.3
"2140",26.1
"2141",25.9
"2142",25.7
"2143",25.7
"2144",25.6
"2145",25.8
"2146",32.6811
"2147",43.5825
"2148",46.2225
"2149",47.6555
"2150",50.8488
"2151",50.3533
"2152",49.8049
"2153",44.4382
"2154",45.8811
"2155",44.4522
"2156",39.1634
"2157",30.4445
"2158",27.7
"2159",27.3
"2160",27.1
"2161",26.8
"2162",26.6
"2163",26.5
"2164",26.4
"2165",26.3
"2166",26.2
"2167",26.1
"2168",26.1
"2169",26.3
"2170",31.1633
"2171",38.8454
"2172",44.4111
"2173",45.3577
"2174",46.8913
"2175",47.3319
"2176",47.3707
"2177",47.0117
"2178",46.3727
"2179",44.5281
"2180",40.2806
"2181",31.8191
"2182",27.8
"2183",27.6
"2184",27.3
"2185",27
"2186",26.8
"2187",26.4
"2188",26.2
"2189",25.9
"2190",25.7
"2191",25.6
"2192",25.5
"2193",25.7
"2194",34.8198
"2195",42.6953
"2196",46.9952
"2197",48.8173
"2198",49.8649
"2199",49.9502
"2200",50.0374
"2201",49.6336
"2202",48.8105
"2203",46.6213
"2204",41.9485
"2205",32.4688
"2206",26.8
"2207",26.4
"2208",26.1
"2209",25.8
"2210",25.7
"2211",25.6
"2212",25.5
"2213",25.4
"2214",25.3
"2215",25.3
"2216",25.3
"2217",25.6
"2218",33.3129
"2219",41.3949
"2220",45.8989
"2221",46.4215
"2222",44.708
"2223",47.6329
"2224",46.6666
"2225",40.7534
"2226",32.0936
"2227",32.4535
"2228",29.3606
"2229",28.0497
"2230",26.8
"2231",26.6
"2232",26.4
"2233",26.3
"2234",26.3
"2235",26.3
"2236",26.2
"2237",26.2
"2238",26.1
"2239",26.1
"2240",26
"2241",26.1
"2242",34.1685
"2243",41.5043
"2244",45.315
"2245",43.2126
"2246",45.2821
"2247",46.999
"2248",47.0256
"2249",46.1038
"2250",44.4279
"2251",38.4599
"2252",36.3675
"2253",30.8482
"2254",27.3
"2255",27
"2256",26.8
"2257",26.6
"2258",26.5
"2259",26.3
"2260",26.1
"2261",25.9
"2262",25.7
"2263",25.6
"2264",25.5
"2265",25.6
"2266",33.3142
"2267",40.0107
"2268",43.7325
"2269",45.4033
"2270",44.8384
"2271",45.7655
"2272",42.7417
"2273",41.0427
"2274",44.6378
"2275",40.2219
"2276",40.1016
"2277",30.1197
"2278",26.8
"2279",26.4
"2280",26.1
"2281",25.8
"2282",25.6
"2283",25.4
"2284",25.2
"2285",25.1
"2286",25.1
"2287",25.1
"2288",25.1
"2289",25.3
"2290",30.1527
"2291",34.7418
"2292",40.0881
"2293",42.6043
"2294",44.2568
"2295",44.4381
"2296",43.8193
"2297",43.0364
"2298",41.2686
"2299",39.5044
"2300",35.3218
"2301",28.8359
"2302",26.8
"2303",26.6
"2304",26.4
"2305",26.3
"2306",26.1
"2307",25.9
"2308",25.7
"2309",25.6
"2310",25.4
"2311",25.2
"2312",25
"2313",25.1
"2314",33.9883
"2315",41.3167
"2316",45.3633
"2317",47.215
"2318",47.9284
"2319",48.3679
"2320",47.9116
"2321",47.4224
"2322",46.0522
"2323",43.2654
"2324",36.8616
"2325",29.8425
"2326",26.9
"2327",26.5
"2328",26.3
"2329",26.3
"2330",26.3
"2331",26.2
"2332",26.1
"2333",25.9
"2334",25.9
"2335",25.7
"2336",25.6
"2337",25.6
"2338",32.7013
"2339",38.9007
"2340",42.0464
"2341",43.1782
"2342",44.0072
"2343",44.3237
"2344",44.6948
"2345",44.4934
"2346",40.3421
"2347",39.6338
"2348",34.9878
"2349",30.4748
"2350",27.6
"2351",27.3
"2352",27.1
"2353",26.9
"2354",26.6
"2355",26.4
"2356",26.3
"2357",26.2
"2358",26.1
"2359",26
"2360",25.9
"2361",26.1
"2362",30.7662
"2363",35.3086
"2364",38.4604
"2365",43.3676
"2366",38.8743
"2367",40.912
"2368",41.9232
"2369",43.6965
"2370",41.7138
"2371",35.5068
"2372",38.2525
"2373",30.5478
"2374",27.2
"2375",26.8
"2376",26.6
"2377",26.4
"2378",26.4
"2379",26.2
"2380",26.1
"2381",25.9
"2382",25.8
"2383",25.8
"2384",25.8
"2385",26
"2386",33.0552
"2387",39.0004
"2388",41.8706
"2389",34.4288
"2390",36.9371
"2391",36.9485
"2392",33.289
"2393",31.4432
"2394",30.0745
"2395",30.7672
"2396",28.0673
"2397",27.3119
"2398",26.8
"2399",26.6
"2400",26.5
"2401",26.5
"2402",26.4
"2403",26.3
"2404",26.2
"2405",26
"2406",25.9
"2407",25.8
"2408",25.7
"2409",25.7
"2410",26.8914
"2411",29.8273
"2412",35.2229
"2413",42.62
"2414",43.5725
"2415",35.6927
"2416",34.9546
"2417",31.6779
"2418",29.8871
"2419",27.4387
"2420",26.7667
"2421",26.0818
"2422",25.9
"2423",25.9
"2424",25.9
"2425",25.9
"2426",25.8
"2427",25.8
"2428",25.7
"2429",25.6
"2430",25.6
"2431",25.6
"2432",25.6
"2433",25.6
"2434",27.9411
"2435",39.0493
"2436",42.2332
"2437",44.7863
"2438",45.1166
"2439",42.3942
"2440",42.5466
"2441",40.0532
"2442",37.7553
"2443",35.7707
"2444",33.5457
"2445",27.1374
"2446",26.5
"2447",26.4
"2448",26.3
"2449",26.1
"2450",26
"2451",25.9
"2452",25.8
"2453",25.7
"2454",25.6
"2455",25.4
"2456",25.3
"2457",25.4
"2458",32.5578
"2459",40.7268
"2460",43.7412
"2461",46.2678
"2462",40.1607
"2463",47.7962
"2464",47.6909
"2465",47.152
"2466",46.2867
"2467",43.9939
"2468",38.2107
"2469",27.6019
"2470",26.5
"2471",26.3
"2472",26.1
"2473",26
"2474",25.9
"2475",25.7
"2476",25.6
"2477",25.5
"2478",25.4
"2479",25.4
"2480",25.4
"2481",25.5
"2482",27.5399
"2483",37.8628
"2484",40.8706
"2485",44.5319
"2486",43.3422
"2487",46.6133
"2488",37.3208
"2489",40.27
"2490",39.8362
"2491",37.1351
"2492",32.9182
"2493",27.692
"2494",26.8
"2495",26.7
"2496",26.6
"2497",26.5
"2498",26.4
"2499",26.3
"2500",26.1
"2501",26
"2502",25.9
"2503",25.9
"2504",25.8
"2505",25.9
"2506",27.7514
"2507",37.6506
"2508",39.3642
"2509",38.2523
"2510",32.5783
"2511",37.6317
"2512",33.4799
"2513",31.9235
"2514",31.9245
"2515",29.6327
"2516",30.0356
"2517",26.3208
"2518",25.9
"2519",25.7
"2520",25.7
"2521",25.6
"2522",25.5
"2523",25.4
"2524",25.3
"2525",25.1
"2526",25
"2527",25
"2528",25
"2529",25.1
"2530",28.7276
"2531",38.7085
"2532",42.1331
"2533",44.553
"2534",42.461
"2535",37.37
"2536",32.511
"2537",32.4755
"2538",30.0212
"2539",31.4671
"2540",32.6763
"2541",26.991
"2542",26.3
"2543",26.1
"2544",26
"2545",26
"2546",25.9
"2547",25.8
"2548",25.7
"2549",25.6
"2550",25.5
"2551",25.5
"2552",25.4
"2553",25.6
"2554",27.2327
"2555",33.2433
"2556",35.925
"2557",45.9332
"2558",41.3455
"2559",33.9861
"2560",44.294
"2561",46.2618
"2562",41.3436
"2563",38.6899
"2564",31.7507
"2565",26.9388
"2566",26.4
"2567",26.2
"2568",26.1
"2569",26
"2570",25.9
"2571",25.8
"2572",25.7
"2573",25.6
"2574",25.5
"2575",25.4
"2576",25.4
"2577",25.4
"2578",27.0478
"2579",32.1796
"2580",40.1579
"2581",34.9438
"2582",41.8167
"2583",37.1487
"2584",39.2596
"2585",31.6142
"2586",29.1208
"2587",29.0952
"2588",29.1817
"2589",26.319
"2590",25.9
"2591",25.8
"2592",25.8
"2593",25.7
"2594",25.8
"2595",25.8
"2596",25.6
"2597",25.4
"2598",25.3
"2599",25.2
"2600",25.2
"2601",25.4
"2602",28.9839
"2603",41.4664
"2604",46.8695
"2605",48.8237
"2606",48.6708
"2607",48.8008
"2608",47.4621
"2609",49.1748
"2610",47.3268
"2611",42.6789
"2612",37.6404
"2613",28.9198
"2614",26.5
"2615",26.1
"2616",25.8
"2617",25.6
"2618",25.4
"2619",25.3
"2620",25.2
"2621",25.1
"2622",25.1
"2623",25.1
"2624",25.1
"2625",25.1
"2626",36.2495
"2627",45.3034
"2628",49.5348
"2629",48.7109
"2630",45.6367
"2631",46.4821
"2632",50.1651
"2633",47.1455
"2634",47.9393
"2635",45.2075
"2636",39.7393
"2637",27.8226
"2638",26.8
"2639",26.5
"2640",26.3
"2641",26
"2642",25.8
"2643",25.7
"2644",25.5
"2645",25.3
"2646",25.2
"2647",25.2
"2648",25.2
"2649",25.4
"2650",30.4326
"2651",41.2748
"2652",48.1937
"2653",50.6635
"2654",48.5561
"2655",52.5656
"2656",52.0288
"2657",49.7772
"2658",47.5425
"2659",46.8277
"2660",40.7719
"2661",29.5158
"2662",27
"2663",26.6
"2664",26.2
"2665",25.9
"2666",25.9
"2667",25.9
"2668",25.8
"2669",25.8
"2670",25.6
"2671",25.5
"2672",25.3
"2673",25.5
"2674",35.1625
"2675",44.2
"2676",39.6526
"2677",45.2474
"2678",49.7849
"2679",50.3011
"2680",49.9663
"2681",49.3642
"2682",48.1987
"2683",45.952
"2684",41.0808
"2685",29.8852
"2686",26.9
"2687",26.5
"2688",26.4
"2689",26.2
"2690",26.1
"2691",25.9
"2692",25.8
"2693",25.7
"2694",25.7
"2695",25.6
"2696",25.5
"2697",25.5
"2698",36.2749
"2699",43.8615
"2700",47.6581
"2701",45.089
"2702",48.2528
"2703",40.8869
"2704",38.0166
"2705",44.9397
"2706",37.3126
"2707",40.2779
"2708",40.1681
"2709",29.5366
"2710",26.8
"2711",26.5
"2712",26.3
"2713",26.1
"2714",25.9
"2715",25.8
"2716",25.8
"2717",25.5
"2718",25.3
"2719",25.3
"2720",25.3
"2721",25.5
"2722",35.9137
"2723",42.3964
"2724",45.4541
"2725",46.7331
"2726",47.1843
"2727",47.2496
"2728",47.1055
"2729",46.9329
"2730",46.3881
"2731",44.5
"2732",40.3644
"2733",30.0184
"2734",26.8
"2735",26.4
"2736",26.1
"2737",25.9
"2738",25.7
"2739",25.5
"2740",25.4
"2741",25.4
"2742",25.4
"2743",25.4
"2744",25.4
"2745",25.5
"2746",36.3901
"2747",36.0623
"2748",32.367
"2749",46.1344
"2750",47.7072
"2751",47.3298
"2752",45.949
"2753",47.1191
"2754",42.1906
"2755",43.7672
"2756",39.7328
"2757",29.6998
"2758",26.7
"2759",26.3
"2760",26.1
"2761",25.9
"2762",25.7
"2763",25.7
"2764",25.6
"2765",25.5
"2766",25.4
"2767",25.3
"2768",25.2
"2769",25.3
"2770",35.5655
"2771",42.1278
"2772",45.5349
"2773",46.7854
"2774",47.4653
"2775",47.6865
"2776",46.1162
"2777",43.1986
"2778",43.3059
"2779",41.2855
"2780",34.0498
"2781",28.4585
"2782",26.9
"2783",26.7
"2784",26.6
"2785",26.6
"2786",26.5
"2787",26.4
"2788",26.3
"2789",26.1
"2790",25.9
"2791",25.7
"2792",25.6
"2793",25.7
"2794",35.733
"2795",42.6339
"2796",46.1889
"2797",47.438
"2798",47.9039
"2799",47.0574
"2800",44.6162
"2801",46.3953
"2802",45.3253
"2803",43.4248
"2804",39.0822
"2805",28.8752
"2806",26.8
"2807",26.5
"2808",26.3
"2809",26.1
"2810",26
"2811",25.9
"2812",25.7
"2813",25.6
"2814",25.5
"2815",25.5
"2816",25.4
"2817",25.5
"2818",33.3942
"2819",39.3671
"2820",37.9822
"2821",44.199
"2822",45.2289
"2823",40.907
"2824",45.0179
"2825",38.1138
"2826",44.3991
"2827",42.69
"2828",38.4565
"2829",27.2938
"2830",26.4
"2831",26.2
"2832",26.1
"2833",26
"2834",25.9
"2835",25.8
"2836",25.7
"2837",25.6
"2838",25.6
"2839",25.6
"2840",25.5
"2841",25.6
"2842",32.5003
"2843",40.5937
"2844",43.3921
"2845",42.0559
"2846",46.3815
"2847",40.7253
"2848",46.5751
"2849",45.4644
"2850",40.0918
"2851",42.1091
"2852",38.9726
"2853",27.563
"2854",26.5
"2855",26.3
"2856",26.1
"2857",26
"2858",26
"2859",25.9
"2860",25.9
"2861",25.9
"2862",25.9
"2863",25.8
"2864",25.6
"2865",25.5
"2866",28.7364
"2867",28.9473
"2868",34.3769
"2869",32.6337
"2870",37.2132
"2871",38.3083
"2872",38.661
"2873",36.9914
"2874",36.0786
"2875",36.7925
"2876",32.8011
"2877",27.5564
"2878",26.6
"2879",26.3
"2880",26.1
"2881",26
"2882",25.9
"2883",25.8
"2884",25.7
"2885",25.6
"2886",25.4
"2887",25.4
"2888",25.3
"2889",25.3
"2890",29.4813
"2891",36.7583
"2892",38.6427
"2893",42.8071
"2894",43.1583
"2895",44.0352
"2896",44.0449
"2897",41.3162
"2898",43.3885
"2899",41.0543
"2900",38.2811
"2901",28.2318
"2902",26.4
"2903",26.2
"2904",26
"2905",26
"2906",26
"2907",26
"2908",25.9
"2909",25.8
"2910",25.6
"2911",25.5
"2912",25.5
"2913",25.5
"2914",29.5337
"2915",34.9974
"2916",40.3038
"2917",41.0407
"2918",43.5221
"2919",37.6161
"2920",39.9951
"2921",41.6464
"2922",35.2859
"2923",35.7564
"2924",33.1025
"2925",27.1268
"2926",26.3
"2927",26
"2928",25.8
"2929",25.7
"2930",25.5
"2931",25.4
"2932",25.2
"2933",25.1
"2934",25
"2935",24.9
"2936",24.9
"2937",24.9
"2938",34.2881
"2939",39.8497
"2940",35.5337
"2941",45.0117
"2942",40.8092
"2943",40.7795
"2944",43.7431
"2945",45.0837
"2946",44.4168
"2947",42.3234
"2948",38.5258
"2949",27.538
"2950",25.9
"2951",25.8
"2952",25.6
"2953",25.5
"2954",25.3
"2955",25.2
"2956",25
"2957",25
"2958",24.9
"2959",24.9
"2960",24.8
"2961",24.9
"2962",26.0422
"2963",36.6451
"2964",39.8058
"2965",39.5499
"2966",39.9213
"2967",35.4544
"2968",31.5655
"2969",31.1334
"2970",31.7026
"2971",29.0414
"2972",31.1817
"2973",26.1568
"2974",25.7
"2975",25.7
"2976",25.6
"2977",25.4
"2978",25.3
"2979",25.1
"2980",25
"2981",24.8
"2982",24.7
"2983",24.6
"2984",24.6
"2985",24.7
"2986",27.7278
"2987",34.6062
"2988",35.5994
"2989",38.3722
"2990",33.5235
"2991",32.9952
"2992",38.0603
"2993",38.7065
"2994",38.0212
"2995",34.8392
"2996",32.0147
"2997",26.298
"2998",25.6
"2999",25.4
"3000",25.4
"3001",25.2
"3002",25.1
"3003",25
"3004",24.9
"3005",24.8
"3006",24.7
"3007",24.6
"3008",24.6
"3009",24.6
"3010",34.3287
"3011",40.9909
"3012",43.5785
"3013",42.8492
"3014",43.3235
"3015",42.3886
"3016",44.3462
"3017",45.209
"3018",44.4194
"3019",38.263
"3020",31.0326
"3021",26.3965
"3022",25.9
"3023",25.7
"3024",25.5
"3025",25.4
"3026",25.3
"3027",25.2
"3028",25.1
"3029",25.1
"3030",25
"3031",24.9
"3032",24.9
"3033",24.9
"3034",35.0839
"3035",42.6898
"3036",45.9917
"3037",42.5096
"3038",43.7216
"3039",46.594
"3040",46.6235
"3041",42.2497
"3042",39.3246
"3043",33.8677
"3044",30.2871
"3045",26.9273
"3046",26.2
"3047",26
"3048",25.8
"3049",25.8
"3050",25.7
"3051",25.5
"3052",25.3
"3053",25.2
"3054",25.2
"3055",25.1
"3056",25
"3057",25.1
"3058",33.0802
"3059",37.4889
"3060",43.0767
"3061",44.3867
"3062",40.2843
"3063",34.124
"3064",41.5068
"3065",44.4852
"3066",43.6976
"3067",41.8484
"3068",37.7629
"3069",27.8283
"3070",26.3
"3071",26.1
"3072",25.9
"3073",25.8
"3074",25.6
"3075",25.5
"3076",25.4
"3077",25.3
"3078",25.3
"3079",25.2
"3080",25.2
"3081",25.2
"3082",29.9559
"3083",32.6008
"3084",34.5691
"3085",40.5903
"3086",38.7178
"3087",33.331
"3088",37.3407
"3089",38.5536
"3090",37.2743
"3091",37.3235
"3092",36.7159
"3093",26.802
"3094",26
"3095",25.8
"3096",25.7
"3097",25.6
"3098",25.4
"3099",25.3
"3100",25.2
"3101",25
"3102",24.9
"3103",24.8
"3104",24.8
"3105",24.8
"3106",32.4569
"3107",35.1216
"3108",40.3277
"3109",39.9359
"3110",41.7753
"3111",41.8038
"3112",41.4923
"3113",41.2467
"3114",35.8456
"3115",37.4428
"3116",35.4949
"3117",26.9907
"3118",25.8
"3119",25.6
"3120",25.4
"3121",25.4
"3122",25.3
"3123",25.2
"3124",25.1
"3125",25
"3126",24.9
"3127",24.8
"3128",24.8
"3129",24.8
"3130",32.3536
"3131",38.1141
"3132",41.0254
"3133",41.6267
"3134",42.7502
"3135",43.2178
"3136",42.5597
"3137",42.3119
"3138",40.8914
"3139",30.5139
"3140",29.6233
"3141",27.3103
"3142",25.9
"3143",25.6
"3144",25.6
"3145",25.5
"3146",25.4
"3147",25.3
"3148",25.3
"3149",25.1
"3150",25.1
"3151",25
"3152",25
"3153",25
"3154",32.7061
"3155",38.291
"3156",41.4517
"3157",42.3895
"3158",41.7623
"3159",41.9752
"3160",40.3033
"3161",42.9658
"3162",39.9741
"3163",40.8159
"3164",36.7407
"3165",27.0401
"3166",26.2
"3167",26.1
"3168",26.1
"3169",26
"3170",25.9
"3171",25.8
"3172",25.7
"3173",25.6
"3174",25.6
"3175",25.5
"3176",25.6
"3177",25.6
"3178",28.83
"3179",32.1777
"3180",28.2996
"3181",29.3819
"3182",29.409
"3183",29.1259
"3184",28.9683
"3185",28.563
"3186",28.0445
"3187",27.3493
"3188",26.7667
"3189",26.1791
"3190",26
"3191",26
"3192",26
"3193",25.9
"3194",25.9
"3195",25.9
"3196",25.8
"3197",25.7
"3198",25.7
"3199",25.7
"3200",25.7
"3201",25.8
"3202",26.4977
"3203",28.636
"3204",28.1344
"3205",30.4196
"3206",28.7925
"3207",29.124
"3208",31.8659
"3209",37.4725
"3210",35.3576
"3211",29.3528
"3212",27.7061
"3213",26.0304
"3214",25.8
"3215",25.7
"3216",25.6
"3217",25.5
"3218",25.4
"3219",25.4
"3220",25.3
"3221",25.2
"3222",25
"3223",24.9
"3224",24.8
"3225",24.8
"3226",32.128
"3227",37.6955
"3228",40.053
"3229",40.8229
"3230",41.2472
"3231",41.0107
"3232",38.5878
"3233",39.3848
"3234",40.6597
"3235",39.2674
"3236",34.3056
"3237",25.8971
"3238",25.3
"3239",25.2
"3240",25.1
"3241",25
"3242",25
"3243",24.9
"3244",24.8
"3245",24.7
"3246",24.5
"3247",24.4
"3248",24.4
"3249",24.4
"3250",31.5802
"3251",37.7996
"3252",40.2566
"3253",41.2815
"3254",41.7708
"3255",42.2498
"3256",42.601
"3257",42.6214
"3258",42.3718
"3259",40.6101
"3260",36.9482
"3261",26.4884
"3262",25.3
"3263",25.2
"3264",25.1
"3265",24.9
"3266",24.8
"3267",24.7
"3268",24.6
"3269",24.5
"3270",24.3
"3271",24.2
"3272",24
"3273",24
"3274",31.7952
"3275",38.3124
"3276",41.053
"3277",42.2792
"3278",42.8965
"3279",43.1896
"3280",43.3799
"3281",43.5045
"3282",42.9665
"3283",41.1296
"3284",37.3289
"3285",26.7534
"3286",25.5
"3287",25.3
"3288",25.2
"3289",25
"3290",24.9
"3291",24.8
"3292",24.7
"3293",24.7
"3294",24.7
"3295",24.6
"3296",24.5
"3297",24.6
"3298",32.1263
"3299",34.8779
"3300",38.692
"3301",42.6193
"3302",41.3356
"3303",41.8928
"3304",40.097
"3305",35.4655
"3306",35.9822
"3307",40.9346
"3308",36.0007
"3309",26.3558
"3310",25.8
"3311",25.6
"3312",25.4
"3313",25.2
"3314",25.1
"3315",25
"3316",24.9
"3317",24.7
"3318",24.6
"3319",24.5
"3320",24.4
"3321",24.5
"3322",34.8772
"3323",43.2246
"3324",46.1499
"3325",44.521
"3326",42.2899
"3327",45.4895
"3328",42.1533
"3329",40.0604
"3330",41.3091
"3331",37.4435
"3332",38.1169
"3333",27.1523
"3334",25.6
"3335",25.4
"3336",25.3
"3337",25.1
"3338",25
"3339",25
"3340",24.9
"3341",24.7
"3342",24.7
"3343",24.7
"3344",24.6
"3345",24.7
"3346",33.9807
"3347",41.021
"3348",44.096
"3349",45.2328
"3350",45.7966
"3351",46.1699
"3352",46.3037
"3353",45.973
"3354",45.212
"3355",43.3372
"3356",39.3709
"3357",27.3885
"3358",25.6
"3359",25.4
"3360",25.2
"3361",25.2
"3362",25.1
"3363",25.1
"3364",25.1
"3365",25
"3366",24.9
"3367",24.8
"3368",24.8
"3369",24.9
"3370",32.89
"3371",37.6859
"3372",42.097
"3373",43.0344
"3374",40.6353
"3375",43.0297
"3376",43.0019
"3377",42.7621
"3378",42.2663
"3379",40.7343
"3380",37.101
"3381",26.7239
"3382",25.6
"3383",25.4
"3384",25.2
"3385",25.1
"3386",24.9
"3387",24.8
"3388",24.6
"3389",24.4
"3390",24.3
"3391",24.3
"3392",24.3
"3393",24.3
"3394",32.3945
"3395",39.2204
"3396",40.9838
"3397",43.3572
"3398",43.925
"3399",44.2082
"3400",44.3513
"3401",44.3145
"3402",44.1427
"3403",42.5534
"3404",38.8714
"3405",27.175
"3406",25.5
"3407",25.3
"3408",25.1
"3409",25
"3410",24.9
"3411",24.7
"3412",24.6
"3413",24.4
"3414",24.3
"3415",24.2
"3416",24.1
"3417",24.2
"3418",33.99
"3419",40.5912
"3420",43.0176
"3421",43.5302
"3422",43.8715
"3423",44.2268
"3424",43.3502
"3425",43.9652
"3426",41.7971
"3427",41.2096
"3428",37.1835
"3429",26.9028
"3430",25.7
"3431",25.4
"3432",25.3
"3433",25.2
"3434",25.1
"3435",24.8
"3436",24.6
"3437",24.5
"3438",24.4
"3439",24.4
"3440",24.3
"3441",24.3
"3442",33.4252
"3443",39.8806
"3444",42.813
"3445",43.9007
"3446",44.3606
"3447",44.3573
